frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1176.0,19.63272120200334,0.0009644252137776796,1660:752,1607:653,1228:292:922:277:933:61:1238:76,0.49152882836498063,-0.00959155081366527:0.9280094837805796:-0.26824011208104315
1177.0,19.649415692821368,0.0009644252137776796,1674:747,1616:650,1228:292:922:277:933:61:1238:76,0.5389020507524523,-0.04192262097208751:0.8956784136221574:-0.2035779717641987
1178.0,19.6661101836394,0.0009644252137776796,1685:741,1626:647,1228:292:922:277:933:61:1238:76,0.560509532695405,-0.17124690160577646:0.8633473434637351:-0.13891583144735423
1179.0,19.68280467445743,0.0009644252137776796,1691:736,1633:644,1228:292:922:277:933:61:1238:76,0.5624979310690725,-0.23590904192262094:0.9280094837805796:-0.13891583144735423
1180.0,19.69949916527546,0.0009644252137776796,1694:731,1643:635,1228:292:922:277:933:61:1238:76,0.48833395105640554,-0.13891583144735423:1.0250026942558463:-0.26824011208104315
1181.0,19.71619365609349,0.0009644252137776796,1697:726,1645:628,1228:292:922:277:933:60:1238:76,0.48783643865964244,-0.04192262097208751:1.0896648345726907:-0.3329022523978876
1182.0,19.73288814691152,0.0009644252137776796,1698:719,1644:619,1228:292:922:277:933:60:1238:76,0.49513326346840414,0.18439487013686814:1.121995904731113:-0.46222653303157657
1183.0,19.74958263772955,0.0009644252137776796,1697:712,1638:613,1228:292:922:277:933:60:1238:76,0.5374433185817574,0.3137191507705571:1.121995904731113:-0.4945576031899988
1184.0,19.76627712854758,0.0009644252137776796,1694:705,1632:606,1228:292:922:277:933:60:1238:76,0.5595067561108193,0.3137191507705571:1.121995904731113:-0.4945576031899988
1185.0,19.78297161936561,0.0009644252137776796,1689:697,1617:601,1228:292:922:277:933:60:1238:76,0.6435011087932844,0.2813880806121349:1.1866580450479576:-0.46222653303157657
1186.0,19.79966611018364,0.0009644252137776796,1679:687,1604:596,1228:292:922:277:933:61:1238:76,0.6893094478800814,0.11973272982002367:1.1866580450479576:-0.26824011208104315
1187.0,19.81636060100167,0.0009644252137776796,1667:676,1587:589,1228:292:922:277:933:60:1238:76,0.7435065183015194,-0.04192262097208751:1.121995904731113:-0.17124690160577646
1188.0,19.8330550918197,0.0009644252137776796,1652:665,1564:589,1228:292:922:277:933:61:1238:76,0.8584387287005676,-0.04192262097208751:1.0573337644142686:-0.13891583144735423
1189.0,19.84974958263773,0.0009644252137776796,1636:654,1544:580,1228:293:922:278:933:61:1238:76,0.8934098880974947,-0.07425369113050974:0.992671624097424:-0.10658476128893198
1190.0,19.86644407345576,0.0009644252137776796,1617:646,1526:570,1228:292:922:277:933:61:1238:76,0.8749781374110849,-0.13891583144735423:0.9603405539390019:-0.10658476128893198
1191.0,19.88313856427379,0.0009644252137776796,1596:639,1507:562,1228:292:922:277:933:61:1238:76,0.857561792357106,-0.13891583144735423:1.0250026942558463:-0.10658476128893198
1192.0,19.899833055091822,0.0009644252137776796,1571:631,1485:557,1228:292:922:277:933:61:1238:76,0.8602580111082152,-0.07425369113050974:1.121995904731113:-0.17124690160577646
1193.0,19.91652754590985,0.0009644252137776796,1543:624,1461:546,1228:292:922:277:933:61:1238:76,0.8103929570163685,-0.07425369113050974:1.121995904731113:-0.17124690160577646
1194.0,19.93322203672788,0.0009644252137776796,1514:616,1437:537,1228:292:922:277:933:61:1238:76,0.7725783529245477,0.022739519344756966:1.1866580450479576:-0.26824011208104315
1195.0,19.94991652754591,0.0009644252137776796,1479:612,1410:532,1228:292:922:277:933:61:1238:76,0.7117063445230994,0.1520637999784459:1.1543269748895353:-0.42989546287315433
