frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
717.0,11.969949916527547,0.0009571091706762501,703:754,637:835,717:434:715:215:1020:212:1022:431,-0.6837093116343713,-0.041666666666666664:-0.041666666666666664:0.041666666666666664
718.0,11.986644407345576,0.0009571091706762501,678:730,602:802,717:431:717:213:1022:213:1022:431,-0.8124186125847132,-0.041666666666666664:-0.041666666666666664:0.041666666666666664
719.0,12.003338898163607,0.0009571091706762501,658:706,576:769,717:431:717:213:1022:213:1022:431,-0.9156903231265415,-0.041666666666666664:0.041666666666666664:0.041666666666666664
720.0,12.020033388981636,0.0009571091706762501,642:682,553:736,717:431:717:213:1022:213:1022:431,-1.0254345273914631,0.0:-0.041666666666666664:0.0
721.0,12.036727879799667,0.0009571091706762501,629:658,535:703,717:432:717:213:1022:213:1022:432,-1.1243144135486012,-0.041666666666666664:-0.08333333333333333:0.041666666666666664
722.0,12.053422370617696,0.0009571091706762501,620:636,522:673,717:431:717:213:1022:213:1022:431,-1.2097910233724338,-0.041666666666666664:-0.2916666666666667:0.0
723.0,12.070116861435727,0.0009571091706762501,613:616,513:646,716:433:715:215:1020:212:1022:430,-1.2793395323170296,-0.041666666666666664:-0.5416666666666666:0.0
724.0,12.086811352253756,0.0009571091706762501,607:599,506:621,717:431:717:213:1022:213:1022:431,-1.3563246280466572,-0.041666666666666664:-0.5416666666666666:0.0
725.0,12.103505843071787,0.0009571091706762501,605:585,501:599,717:431:717:213:1022:213:1022:431,-1.4369853493203057,-0.041666666666666664:-0.75:0.0
726.0,12.120200333889816,0.0009571091706762501,603:572,499:583,717:431:717:213:1022:213:1022:431,-1.4654188876059542,-0.041666666666666664:-1.0416666666666667:-0.041666666666666664
727.0,12.136894824707847,0.0009571091706762501,602:562,498:568,717:431:717:213:1022:213:1022:431,-1.5131678993174227,-0.08333333333333333:-1.2916666666666667:-0.041666666666666664
728.0,12.153589315525878,0.0009571091706762501,601:555,497:557,717:431:717:213:1022:213:1022:431,-1.5515679276951895,-0.08333333333333333:-1.4583333333333333:-0.041666666666666664
729.0,12.170283806343907,0.0009571091706762501,601:550,497:550,717:434:715:215:1020:212:1022:431,-1.5707963267948966,-0.125:-1.7916666666666667:-0.041666666666666664
730.0,12.186978297161938,0.0009571091706762501,602:549,497:547,717:434:715:215:1020:212:1022:431,-1.589841642776913,-0.16666666666666666:-2.0833333333333335:0.0
731.0,12.203672787979967,0.0009571091706762501,601:549,497:548,717:434:715:215:1020:212:1022:431,-1.5804114150945991,-0.16666666666666666:-2.3333333333333335:0.0
732.0,12.220367278797998,0.0009571091706762501,601:553,497:554,717:431:717:213:1022:213:1022:431,-1.5611812384951942,-0.16666666666666666:-2.3333333333333335:0.0
733.0,12.237061769616027,0.0009571091706762501,602:560,498:563,717:434:715:215:1020:212:1022:431,-1.5419581699237777,-0.125:-2.5833333333333335:-0.08333333333333333
734.0,12.253756260434058,0.0009571091706762501,603:569,498:577,716:433:715:215:1020:212:1022:430,-1.4947527675157795,-0.125:-2.7916666666666665:-0.08333333333333333
735.0,12.270450751252087,0.0009571091706762501,605:581,499:594,717:433:715:215:1020:212:1022:430,-1.4487642084418977,-0.125:-2.9166666666666665:-0.08333333333333333
736.0,12.287145242070117,0.0009571091706762501,607:595,502:611,717:433:715:215:1020:212:1022:430,-1.419578636648456,-0.08333333333333333:-2.9583333333333335:-0.08333333333333333
737.0,12.303839732888147,0.0009571091706762501,611:611,508:635,717:431:717:213:1022:213:1022:431,-1.3418713302792875,-0.125:-2.9583333333333335:-0.08333333333333333
738.0,12.320534223706177,0.0009571091706762501,617:629,516:661,717:431:717:213:1022:213:1022:431,-1.2639700373883394,-0.125:-2.9166666666666665:-0.08333333333333333
739.0,12.337228714524207,0.0009571091706762501,624:649,527:688,716:434:715:215:1020:212:1022:431,-1.1885137526161473,-0.08333333333333333:-2.7083333333333335:-0.041666666666666664
740.0,12.353923205342237,0.0009571091706762501,635:671,541:718,716:433:715:215:1020:212:1022:430,-1.1071487177940904,-0.08333333333333333:-2.7083333333333335:-0.041666666666666664
741.0,12.370617696160267,0.0009571091706762501,649:694,560:750,716:433:715:215:1020:212:1022:430,-1.0091728271223992,-0.08333333333333333:-2.5:-0.041666666666666664
742.0,12.387312186978297,0.0009571091706762501,666:718,584:782,716:433:715:215:1020:212:1022:430,-0.908066818901905,-0.041666666666666664:-2.25:-0.041666666666666664
743.0,12.404006677796328,0.0009571091706762501,688:741,612:814,716:433:715:215:1020:212:1022:430,-0.8055296715278508,-0.041666666666666664:-2.0833333333333335:-0.041666666666666664
744.0,12.420701168614357,0.0009571091706762501,713:763,645:844,716:433:715:215:1020:212:1022:430,-0.6983702214860033,-0.041666666666666664:-1.7916666666666667:-0.041666666666666664
745.0,12.437395659432388,0.0009571091706762501,741:783,685:872,717:431:717:213:1022:213:1022:431,-0.5616234996724975,0.0:-1.5:-0.041666666666666664
746.0,12.454090150250417,0.0009571091706762501,772:800,726:896,717:431:717:213:1022:213:1022:431,-0.44684246848576414,0.0:-1.1666666666666667:0.0
747.0,12.470784641068448,0.0009571091706762501,808:813,773:913,717:434:715:215:1020:212:1022:431,-0.33667481938672716,0.041666666666666664:-0.9166666666666666:0.0
748.0,12.487479131886477,0.0009571091706762501,846:823,821:926,717:434:715:215:1020:212:1022:431,-0.23811378241001133,0.041666666666666664:-0.6666666666666666:0.0
749.0,12.504173622704508,0.0009571091706762501,885:827,876:934,717:431:717:213:1022:213:1022:431,-0.08391462693919144,0.041666666666666664:-0.6666666666666666:0.0
750.0,12.520868113522537,0.0009571091706762501,925:827,930:934,716:431:716:213:1021:213:1021:431,0.046695004043330435,0.08333333333333333:-0.4583333333333333:0.0
751.0,12.537562604340568,0.0009571091706762501,964:822,983:925,717:431:717:213:1022:213:1022:431,0.18241540708251086,0.08333333333333333:-0.2916666666666667:0.0
752.0,12.554257095158597,0.0009571091706762501,999:814,1034:913,717:431:717:213:1022:213:1022:431,0.3398208764228665,0.08333333333333333:-0.20833333333333334:0.0
753.0,12.570951585976628,0.0009571091706762501,1033:799,1081:894,717:432:717:213:1022:213:1022:432,0.467849264947678,0.0:-0.20833333333333334:0.041666666666666664
754.0,12.587646076794657,0.0009571091706762501,1065:781,1124:870,717:431:717:213:1022:213:1022:431,0.5854052067912671,0.041666666666666664:0.0:0.041666666666666664
755.0,12.604340567612688,0.0009571091706762501,1095:760,1163:842,717:431:717:213:1022:213:1022:431,0.6923344346730304,0.041666666666666664:0.08333333333333333:0.08333333333333333
756.0,12.621035058430719,0.0009571091706762501,1119:738,1197:812,717:431:717:213:1022:213:1022:431,0.8117078806503705,0.0:0.0:0.08333333333333333
757.0,12.637729549248748,0.0009571091706762501,1139:715,1224:781,717:431:717:213:1022:213:1022:431,0.9105681536887851,0.0:0.0:0.08333333333333333
758.0,12.654424040066779,0.0009571091706762501,1156:691,1247:749,717:431:717:213:1022:213:1022:431,1.0033563773370477,0.041666666666666664:-0.041666666666666664:0.041666666666666664
759.0,12.671118530884808,0.0009571091706762501,1169:669,1265:719,717:431:717:213:1022:213:1022:431,1.0906212971913698,0.041666666666666664:-0.041666666666666664:0.041666666666666664
760.0,12.687813021702839,0.0009571091706762501,1179:649,1279:690,717:431:717:213:1022:213:1022:431,1.1816990957396183,0.041666666666666664:-0.2916666666666667:0.0
761.0,12.704507512520868,0.0009571091706762501,1186:630,1289:664,717:431:717:213:1022:213:1022:431,1.2519612160330296,0.0:-0.5833333333333334:0.041666666666666664
762.0,12.721202003338899,0.0009571091706762501,1192:613,1297:641,717:431:717:213:1022:213:1022:431,1.3101939350475555,0.041666666666666664:-0.625:0.0
763.0,12.737896494156928,0.0009571091706762501,1195:600,1302:621,716:431:716:213:1021:213:1021:431,1.3769978737325597,0.041666666666666664:-0.875:0.0
764.0,12.754590984974959,0.0009571091706762501,1198:588,1305:606,717:432:717:213:1022:213:1022:432,1.4041324990245532,0.08333333333333333:-1.125:-0.041666666666666664
765.0,12.771285475792988,0.0009571091706762501,1199:579,1307:593,717:432:717:213:1022:213:1022:432,1.441885555110905,0.08333333333333333:-1.125:-0.041666666666666664
766.0,12.787979966611019,0.0009571091706762501,1200:573,1308:584,717:431:717:213:1022:213:1022:431,1.4692944957889433,0.08333333333333333:-1.375:-0.041666666666666664
767.0,12.804674457429048,0.0009571091706762501,1200:570,1309:579,717:432:717:213:1022:213:1022:432,1.488414396203206,0.08333333333333333:-1.6666666666666667:-0.08333333333333333
768.0,12.821368948247079,0.0009571091706762501,1200:569,1309:578,717:431:717:213:1022:213:1022:431,1.488414396203206,0.041666666666666664:-1.8333333333333333:-0.08333333333333333
769.0,12.83806343906511,0.0009571091706762501,1200:571,1309:580,716:432:716:213:1021:213:1021:432,1.488414396203206,0.041666666666666664:-2.0833333333333335:-0.041666666666666664
770.0,12.854757929883139,0.0009571091706762501,1199:576,1308:587,717:431:717:213:1022:213:1022:431,1.4702194093400487,0.0:-2.3333333333333335:-0.08333333333333333
771.0,12.87145242070117,0.0009571091706762501,1198:584,1306:598,717:432:717:213:1022:213:1022:432,1.441885555110905,-0.041666666666666664:-2.5416666666666665:-0.08333333333333333
772.0,12.888146911519199,0.0009571091706762501,1196:594,1303:612,717:432:717:213:1022:213:1022:432,1.4041324990245532,-0.041666666666666664:-2.7083333333333335:-0.08333333333333333
773.0,12.90484140233723,0.0009571091706762501,1193:606,1299:628,717:432:717:213:1022:213:1022:432,1.3661545169651188,-0.041666666666666664:-2.7083333333333335:-0.08333333333333333
774.0,12.921535893155259,0.0009571091706762501,1188:621,1293:649,717:432:717:213:1022:213:1022:432,1.3101939350475555,-0.08333333333333333:-2.7916666666666665:-0.08333333333333333
775.0,12.93823038397329,0.0009571091706762501,1182:638,1285:672,717:432:717:213:1022:213:1022:432,1.2519612160330296,-0.08333333333333333:-2.7916666666666665:-0.08333333333333333
776.0,12.954924874791319,0.0009571091706762501,1174:657,1274:699,717:432:717:213:1022:213:1022:432,1.1731683352727673,-0.08333333333333333:-2.7916666666666665:-0.08333333333333333
777.0,12.97161936560935,0.0009571091706762501,1163:677,1259:727,717:432:717:213:1022:213:1022:432,1.0906212971913698,-0.08333333333333333:-2.7916666666666665:-0.08333333333333333
778.0,12.988313856427379,0.0009571091706762501,1150:699,1240:757,717:432:717:213:1022:213:1022:432,0.9983365129768454,-0.08333333333333333:-2.5:-0.08333333333333333
779.0,13.00500834724541,0.0009571091706762501,1133:721,1218:787,717:432:717:213:1022:213:1022:432,0.9105681536887851,-0.041666666666666664:-2.2916666666666665:-0.041666666666666664
780.0,13.021702838063439,0.0009571091706762501,1112:743,1190:817,717:432:717:213:1022:213:1022:432,0.8117078806503705,-0.041666666666666664:-2.0416666666666665:-0.041666666666666664
781.0,13.03839732888147,0.0009571091706762501,1088:764,1158:845,717:432:717:213:1022:213:1022:432,0.7126789348441943,-0.041666666666666664:-1.75:-0.041666666666666664
782.0,13.0550918196995,0.0009571091706762501,1061:783,1122:869,717:432:717:213:1022:213:1022:432,0.6169418905475355,-0.041666666666666664:-1.75:-0.041666666666666664
783.0,13.07178631051753,0.0009571091706762501,1030:800,1079:892,717:432:717:213:1022:213:1022:432,0.4893929922278579,-0.041666666666666664:-1.4583333333333333:-0.041666666666666664
784.0,13.08848080133556,0.0009571091706762501,999:813,1034:911,717:432:717:213:1022:213:1022:432,0.3430239404207034,-0.041666666666666664:-1.2916666666666667:0.0
785.0,13.10517529215359,0.0009571091706762501,964:822,985:924,717:432:717:213:1022:213:1022:432,0.20304521725346514,-0.041666666666666664:-1.0416666666666667:0.0
786.0,13.12186978297162,0.0009571091706762501,926:827,936:932,717:432:717:213:1022:213:1022:432,0.09495170634275632,-0.041666666666666664:-0.8333333333333334:0.0
787.0,13.13856427378965,0.0009571091706762501,888:828,885:933,717:432:717:213:1022:213:1022:432,-0.028563657838759995,-0.041666666666666664:-0.625:0.0
788.0,13.15525876460768,0.0009571091706762501,851:823,833:927,717:432:717:213:1022:213:1022:432,-0.17137912638950764,-0.041666666666666664:-0.4583333333333333:0.0
789.0,13.17195325542571,0.0009571091706762501,814:815,786:917,717:432:717:213:1022:213:1022:432,-0.26791042242333973,-0.041666666666666664:-0.2916666666666667:0.041666666666666664
790.0,13.18864774624374,0.0009571091706762501,778:802,738:899,717:432:717:213:1022:213:1022:432,-0.3911254469690291,-0.041666666666666664:-0.2916666666666667:0.041666666666666664
791.0,13.20534223706177,0.0009571091706762501,748:787,697:879,717:432:717:213:1022:213:1022:432,-0.5061751436205904,0.0:-0.20833333333333334:0.0
792.0,13.2220367278798,0.0009571091706762501,721:769,659:855,717:432:717:213:1022:213:1022:432,-0.6246354227716135,-0.041666666666666664:-0.16666666666666666:0.0
793.0,13.23873121869783,0.0009571091706762501,696:749,627:828,717:432:717:213:1022:213:1022:432,-0.7179331388755436,-0.041666666666666664:-0.16666666666666666:0.041666666666666664
794.0,13.25542570951586,0.0009571091706762501,675:727,597:799,717:434:715:215:1020:212:1022:431,-0.8253768505207384,-0.041666666666666664:-0.16666666666666666:0.041666666666666664
795.0,13.272120200333891,0.0009571091706762501,658:706,573:769,717:434:715:215:1020:212:1022:431,-0.9329662347114431,-0.041666666666666664:-0.16666666666666666:0.0
796.0,13.28881469115192,0.0009571091706762501,644:686,554:742,717:432:717:213:1022:213:1022:432,-1.014197008784674,-0.041666666666666664:-0.2916666666666667:0.0
797.0,13.305509181969951,0.0009571091706762501,633:666,539:714,717:432:717:213:1022:213:1022:432,-1.09867434439112,0.0:-0.375:0.0
798.0,13.32220367278798,0.0009571091706762501,624:648,527:690,717:432:717:213:1022:213:1022:432,-1.1621778496877477,0.041666666666666664:-0.5833333333333334:-0.041666666666666664
799.0,13.33889816360601,0.0009571091706762501,617:633,518:669,717:432:717:213:1022:213:1022:432,-1.2220253232109897,0.041666666666666664:-0.5833333333333334:-0.041666666666666664
800.0,13.35559265442404,0.0009571091706762501,613:619,512:651,717:432:717:213:1022:213:1022:432,-1.2639700373883394,0.0:-0.75:-0.041666666666666664
801.0,13.37228714524207,0.0009571091706762501,610:608,507:636,717:432:717:213:1022:213:1022:432,-1.3053659701459766,-0.041666666666666664:-0.9583333333333334:-0.041666666666666664
802.0,13.3889816360601,0.0009571091706762501,607:600,504:624,717:433:715:215:1020:212:1022:431,-1.3418713302792875,-0.041666666666666664:-1.1666666666666667:-0.041666666666666664
803.0,13.40567612687813,0.0009571091706762501,606:594,502:615,717:431:717:213:1022:213:1022:431,-1.3715523402146905,-0.16666666666666666:-1.4583333333333333:0.0
804.0,13.42237061769616,0.0009571091706762501,606:591,501:610,717:431:717:213:1022:213:1022:431,-1.3917810497734109,-0.16666666666666666:-1.7083333333333333:0.0
805.0,13.43906510851419,0.0009571091706762501,605:590,501:610,717:432:717:213:1022:213:1022:432,-1.380808038876181,-0.16666666666666666:-1.9583333333333333:0.0
806.0,13.45575959933222,0.0009571091706762501,606:592,501:612,717:432:717:213:1022:213:1022:432,-1.382574821490126,-0.16666666666666666:-2.0833333333333335:-0.041666666666666664
807.0,13.47245409015025,0.0009571091706762501,607:597,503:618,717:432:717:213:1022:213:1022:432,-1.3715523402146905,-0.16666666666666666:-2.0833333333333335:-0.041666666666666664
808.0,13.489148580968282,0.0009571091706762501,609:604,505:627,717:432:717:213:1022:213:1022:432,-1.3531457105078537,-0.08333333333333333:-2.2916666666666665:-0.08333333333333333
809.0,13.50584307178631,0.0009571091706762501,611:614,509:641,717:432:717:213:1022:213:1022:432,-1.312025434831199,-0.08333333333333333:-2.4583333333333335:-0.08333333333333333
810.0,13.522537562604342,0.0009571091706762501,616:626,514:657,717:432:717:213:1022:213:1022:432,-1.2757456574035202,-0.08333333333333333:-2.5833333333333335:-0.08333333333333333
811.0,13.53923205342237,0.0009571091706762501,620:640,521:677,717:432:717:213:1022:213:1022:432,-1.2131330757836905,-0.08333333333333333:-2.6666666666666665:-0.125
812.0,13.555926544240402,0.0009571091706762501,627:656,530:699,717:432:717:213:1022:213:1022:432,-1.1535289347226119,-0.08333333333333333:-2.6666666666666665:-0.125
813.0,13.57262103505843,0.0009571091706762501,637:674,543:723,717:432:717:213:1022:213:1022:432,-1.0902726829471692,-0.08333333333333333:-2.5833333333333335:-0.041666666666666664
814.0,13.589315525876462,0.0009571091706762501,649:693,558:749,717:431:717:213:1022:213:1022:431,-1.0191413442663497,-0.125:-2.5:-0.041666666666666664
815.0,13.60601001669449,0.0009571091706762501,663:713,578:777,717:431:717:213:1022:213:1022:431,-0.925415520967315,-0.125:-2.5:-0.041666666666666664
816.0,13.622704507512521,0.0009571091706762501,681:733,602:805,717:432:717:213:1022:213:1022:432,-0.8317226140980551,-0.125:-2.3333333333333335:-0.041666666666666664
817.0,13.63939899833055,0.0009571091706762501,701:754,630:831,717:431:717:213:1022:213:1022:431,-0.7448798109191014,-0.08333333333333333:-2.0833333333333335:-0.041666666666666664
818.0,13.656093489148581,0.0009571091706762501,725:773,662:857,716:431:716:213:1021:213:1021:431,-0.6435011087932844,-0.041666666666666664:-1.8333333333333333:-0.041666666666666664
819.0,13.67278797996661,0.0009571091706762501,752:790,699:881,717:434:715:215:1020:212:1022:431,-0.5273909215334932,0.0:-1.5833333333333333:-0.041666666666666664
820.0,13.689482470784641,0.0009571091706762501,782:804,740:900,717:434:715:215:1020:212:1022:431,-0.4124104415973873,0.0:-1.2916666666666667:-0.041666666666666664
821.0,13.706176961602672,0.0009571091706762501,816:816,783:917,717:434:715:215:1020:212:1022:431,-0.31579824374205057,0.0:-1.1666666666666667:-0.041666666666666664
822.0,13.722871452420701,0.0009571091706762501,851:824,828:927,717:431:717:213:1022:213:1022:431,-0.21969669474127057,0.0:-0.9166666666666666:0.0
823.0,13.739565943238732,0.0009571091706762501,887:828,878:933,717:431:717:213:1022:213:1022:431,-0.08550529367820464,0.041666666666666664:-0.7083333333333334:0.0
824.0,13.756260434056761,0.0009571091706762501,923:827,927:934,717:432:717:213:1022:213:1022:432,0.03736577780278333,0.041666666666666664:-0.7083333333333334:0.0
825.0,13.772954924874792,0.0009571091706762501,959:822,974:926,717:432:717:213:1022:213:1022:432,0.14324294881168684,0.041666666666666664:-0.5416666666666666:0.0
826.0,13.789649415692821,0.0009571091706762501,991:816,1023:915,717:432:717:213:1022:213:1022:432,0.3126322660794467,0.08333333333333333:-0.375:0.0
827.0,13.806343906510852,0.0009571091706762501,1023:804,1065:899,717:432:717:213:1022:213:1022:432,0.4162692978569417,0.08333333333333333:-0.25:0.0
828.0,13.823038397328881,0.0009571091706762501,1054:788,1107:879,716:432:716:213:1021:213:1021:432,0.5273909215334932,0.08333333333333333:-0.20833333333333334:0.0
829.0,13.839732888146912,0.0009571091706762501,1081:770,1142:857,717:432:717:213:1022:213:1022:432,0.6114969742595617,0.08333333333333333:-0.16666666666666666:0.0
830.0,13.856427378964941,0.0009571091706762501,1105:751,1175:830,717:432:717:213:1022:213:1022:432,0.7250687778577551,0.08333333333333333:-0.16666666666666666:0.0
831.0,13.873121869782972,0.0009571091706762501,1125:731,1203:804,717:432:717:213:1022:213:1022:432,0.8184986521127865,0.08333333333333333:-0.16666666666666666:0.0
832.0,13.889816360601001,0.0009571091706762501,1142:711,1227:776,717:432:717:213:1022:213:1022:432,0.9179496956941223,0.08333333333333333:-0.16666666666666666:0.0
833.0,13.906510851419032,0.0009571091706762501,1155:692,1245:750,717:432:717:213:1022:213:1022:432,0.9983365129768454,0.08333333333333333:-0.3333333333333333:0.0
834.0,13.923205342237063,0.0009571091706762501,1166:675,1261:725,717:432:717:213:1022:213:1022:432,1.0863183977578734,0.08333333333333333:-0.375:0.0
835.0,13.939899833055092,0.0009571091706762501,1175:658,1272:703,717:432:717:213:1022:213:1022:432,1.1364290501398686,0.08333333333333333:-0.375:0.0
836.0,13.956594323873123,0.0009571091706762501,1181:644,1281:684,717:432:717:213:1022:213:1022:432,1.1902899496825317,0.08333333333333333:-0.5833333333333334:0.0
837.0,13.973288814691152,0.0009571091706762501,1185:632,1287:667,717:432:717:213:1022:213:1022:432,1.2402483454044746,0.041666666666666664:-0.75:0.0
838.0,13.989983305509183,0.0009571091706762501,1189:623,1292:654,717:432:717:213:1022:213:1022:432,1.2784490606022596,0.0:-0.9583333333333334:0.0
839.0,14.006677796327212,0.0009571091706762501,1191:616,1295:643,717:432:717:213:1022:213:1022:432,1.316788563668303,0.0:-1.2083333333333333:0.0
840.0,14.023372287145243,0.0009571091706762501,1192:611,1297:637,717:432:717:213:1022:213:1022:432,1.3280598123771263,-0.041666666666666664:-1.4583333333333333:0.0
841.0,14.040066777963272,0.0009571091706762501,1193:610,1298:634,717:434:715:215:1020:212:1022:431,1.346085158380254,-0.041666666666666664:-1.4583333333333333:0.0
842.0,14.056761268781303,0.0009571091706762501,1193:610,1298:635,717:432:717:213:1022:213:1022:432,1.3370531459259951,0.0:-1.75:-0.041666666666666664
843.0,14.073455759599332,0.0009571091706762501,1192:613,1297:639,717:432:717:213:1022:213:1022:432,1.3280598123771263,0.0:-2.0:-0.041666666666666664
844.0,14.090150250417363,0.0009571091706762501,1190:619,1294:647,717:432:717:213:1022:213:1022:432,1.3078015951139772,0.0:-2.0833333333333335:-0.08333333333333333
845.0,14.106844741235392,0.0009571091706762501,1187:627,1291:658,717:432:717:213:1022:213:1022:432,1.281104755549737,0.0:-2.2916666666666665:-0.08333333333333333
846.0,14.123539232053423,0.0009571091706762501,1183:638,1286:672,717:432:717:213:1022:213:1022:432,1.2519612160330296,0.0:-2.4166666666666665:-0.08333333333333333
847.0,14.140233722871454,0.0009571091706762501,1178:650,1279:689,717:432:717:213:1022:213:1022:432,1.2022962338073422,0.0:-2.5:-0.08333333333333333
848.0,14.156928213689483,0.0009571091706762501,1171:665,1270:709,716:432:716:213:1021:213:1021:432,1.1525719972156676,-0.041666666666666664:-2.5416666666666665:-0.041666666666666664
849.0,14.173622704507514,0.0009571091706762501,1161:682,1257:731,717:432:717:213:1022:213:1022:432,1.098850153109421,-0.041666666666666664:-2.5416666666666665:-0.041666666666666664
850.0,14.190317195325543,0.0009571091706762501,1150:699,1242:756,716:432:716:213:1021:213:1021:432,1.0161147191255762,-0.08333333333333333:-2.4583333333333335:-0.041666666666666664
851.0,14.207011686143574,0.0009571091706762501,1136:718,1224:781,717:432:717:213:1022:213:1022:432,0.9494727273690818,-0.08333333333333333:-2.375:-0.041666666666666664
852.0,14.223706176961603,0.0009571091706762501,1120:736,1200:808,717:432:717:213:1022:213:1022:432,0.83798122500839,-0.08333333333333333:-2.2916666666666665:-0.041666666666666664
853.0,14.240400667779634,0.0009571091706762501,1099:755,1173:833,717:432:717:213:1022:213:1022:432,0.7590884461445261,-0.08333333333333333:-2.125:-0.041666666666666664
854.0,14.257095158597663,0.0009571091706762501,1076:773,1140:858,717:432:717:213:1022:213:1022:432,0.6453808058275815,-0.08333333333333333:-1.9166666666666667:-0.041666666666666664
855.0,14.273789649415694,0.0009571091706762501,1050:790,1106:880,717:432:717:213:1022:213:1022:432,0.5565993180102227,-0.041666666666666664:-1.6666666666666667:-0.041666666666666664
856.0,14.290484140233723,0.0009571091706762501,1020:804,1066:899,717:432:717:213:1022:213:1022:432,0.4509364292373799,-0.041666666666666664:-1.4583333333333333:0.0
857.0,14.307178631051753,0.0009571091706762501,989:816,1026:914,717:432:717:213:1022:213:1022:432,0.36100530342246273,-0.041666666666666664:-1.4583333333333333:0.0
858.0,14.323873121869783,0.0009571091706762501,959:823,981:926,717:432:717:213:1022:213:1022:432,0.2104302033464736,-0.041666666666666664:-1.2083333333333333:0.0
859.0,14.340567612687813,0.0009571091706762501,924:827,934:934,717:432:717:213:1022:213:1022:432,0.09318726176887912,-0.041666666666666664:-1.0:0.0
860.0,14.357262103505843,0.0009571091706762501,890:828,887:934,717:432:717:213:1022:213:1022:432,-0.028294333848503724,-0.041666666666666664:-0.875:0.0
861.0,14.373956594323873,0.0009571091706762501,855:825,840:929,717:432:717:213:1022:213:1022:432,-0.14324294881168684,0.0:-0.6666666666666666:0.0
862.0,14.390651085141904,0.0009571091706762501,822:817,795:920,717:432:717:213:1022:213:1022:432,-0.2563676923177997,0.0:-0.5416666666666666:0.0
863.0,14.407345575959933,0.0009571091706762501,789:807,752:906,717:432:717:213:1022:213:1022:432,-0.3576632510112062,0.0:-0.4166666666666667:0.0
864.0,14.424040066777964,0.0009571091706762501,760:794,714:889,717:432:717:213:1022:213:1022:432,-0.4509364292373799,0.0:-0.3333333333333333:0.0
865.0,14.440734557595993,0.0009571091706762501,733:778,676:867,716:434:715:215:1020:212:1022:431,-0.569631966990406,-0.041666666666666664:-0.2916666666666667:0.0
866.0,14.457429048414024,0.0009571091706762501,709:760,644:843,716:434:715:215:1020:212:1022:431,-0.6643709435882433,-0.041666666666666664:-0.2916666666666667:0.0
867.0,14.474123539232053,0.0009571091706762501,689:742,616:819,715:432:715:213:1021:213:1021:432,-0.7587378150228503,-0.041666666666666664:-0.2916666666666667:0.0
868.0,14.490818030050084,0.0009571091706762501,672:724,592:794,716:432:716:213:1022:213:1022:432,-0.8519663271732721,-0.041666666666666664:-0.2916666666666667:0.041666666666666664
869.0,14.507512520868113,0.0009571091706762501,657:706,572:769,716:432:716:213:1022:213:1022:432,-0.9329662347114431,-0.041666666666666664:-0.375:0.0
870.0,14.524207011686144,0.0009571091706762501,646:689,557:746,717:432:717:213:1022:213:1022:432,-1.0011643598044906,-0.041666666666666664:-0.4583333333333333:0.041666666666666664
871.0,14.540901502504173,0.0009571091706762501,636:674,544:724,717:432:717:213:1022:213:1022:432,-1.0729739941778955,-0.041666666666666664:-0.5833333333333334:0.0
872.0,14.557595993322204,0.0009571091706762501,630:660,534:705,717:432:717:213:1022:213:1022:432,-1.1324597669369387,0.0:-0.6666666666666666:0.0
873.0,14.574290484140233,0.0009571091706762501,624:649,526:689,717:432:717:213:1022:213:1022:432,-1.1832725210146178,0.0:-0.9166666666666666:-0.041666666666666664
874.0,14.590984974958264,0.0009571091706762501,621:640,521:676,716:434:715:215:1020:212:1022:431,-1.2252407462131845,0.0:-0.9166666666666666:-0.041666666666666664
875.0,14.607679465776295,0.0009571091706762501,618:633,517:666,717:432:717:213:1022:213:1022:432,-1.254998083052846,0.0:-1.0416666666666667:-0.041666666666666664
876.0,14.624373956594324,0.0009571091706762501,617:628,515:659,717:432:717:213:1022:213:1022:432,-1.2757456574035202,0.0:-1.25:-0.08333333333333333
877.0,14.641068447412355,0.0009571091706762501,616:626,514:655,717:432:717:213:1022:213:1022:432,-1.29379200385287,-0.041666666666666664:-1.5:-0.041666666666666664
878.0,14.657762938230384,0.0009571091706762501,616:626,514:655,717:432:717:213:1022:213:1022:432,-1.29379200385287,-0.08333333333333333:-1.75:-0.041666666666666664
879.0,14.674457429048415,0.0009571091706762501,617:629,515:659,717:432:717:213:1022:213:1022:432,-1.2847448850775784,-0.16666666666666666:-2.0:0.0
880.0,14.691151919866444,0.0009571091706762501,618:634,518:666,717:432:717:213:1022:213:1022:432,-1.2610933822524404,-0.16666666666666666:-2.1666666666666665:0.0
881.0,14.707846410684475,0.0009571091706762501,621:641,521:677,715:432:715:213:1020:213:1020:432,-1.2252407462131845,-0.16666666666666666:-2.2083333333333335:0.0
882.0,14.724540901502504,0.0009571091706762501,625:650,527:690,717:432:717:213:1022:213:1022:432,-1.1832725210146178,-0.16666666666666666:-2.3333333333333335:0.0
883.0,14.741235392320535,0.0009571091706762501,631:662,535:706,717:432:717:213:1022:213:1022:432,-1.1410340476982082,-0.16666666666666666:-2.3333333333333335:0.0
884.0,14.757929883138564,0.0009571091706762501,638:676,544:725,716:432:716:213:1022:213:1022:432,-1.0902726829471692,-0.16666666666666666:-2.3333333333333335:0.0
