frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
241.0,4.016666666666667,0.0009943197538205006,405:575,286:556,513:508:482:300:775:256:806:464,-1.7291238276033265
242.0,4.033333333333333,0.0009943197538205006,406:561,289:537,513:508:483:300:776:257:806:465,-1.7731179551732004
243.0,4.05,0.0009943197538205006,409:549,293:520,513:508:483:300:776:257:806:465,-1.8157749899217608
244.0,4.066666666666666,0.0009943197538205006,411:540,297:505,513:508:483:300:776:257:806:465,-1.8686787356478454
245.0,4.083333333333333,0.0009943197538205006,413:533,299:497,513:508:482:300:776:257:806:465,-1.8766751981997487
246.0,4.1,0.0009943197538205006,415:529,302:490,513:508:483:300:776:257:806:464,-1.9031284968126148
247.0,4.116666666666666,0.0009943197538205006,416:526,303:486,513:508:483:300:776:257:806:465,-1.91101443843958
248.0,4.133333333333334,0.0009943197538205006,416:527,303:486,513:507:483:299:776:257:806:465,-1.918856598444461
249.0,4.15,0.0009943197538205006,416:529,303:489,513:508:483:300:776:257:806:465,-1.91101443843958
250.0,4.166666666666667,0.0009943197538205006,414:533,301:496,513:507:483:299:776:257:806:465,-1.887227782420023
251.0,4.183333333333334,0.0009943197538205006,413:540,299:506,513:507:483:299:776:257:806:465,-1.8606428167065163
252.0,4.2,0.0009943197538205006,411:548,296:519,513:508:483:299:776:257:806:465,-1.8178199768461147
253.0,4.216666666666667,0.0009943197538205006,410:559,293:536,513:508:483:300:776:257:806:465,-1.7649024248252234
